Date,Dernier,Ouv., Plus Haut,Plus Bas
01/01/2002,0.8895,0.8909,0.8913,0.8863
02/01/2002,0.9036,0.8896,0.9069,0.8883
03/01/2002,0.8996,0.9039,0.9062,0.8976
04/01/2002,0.895,0.8987,0.9003,0.8937
07/01/2002,0.8935,0.8951,0.8998,0.888
08/01/2002,0.8931,0.8936,0.8938,0.8881
09/01/2002,0.8914,0.8933,0.8953,0.8864
10/01/2002,0.8914,0.8909,0.894,0.8898
11/01/2002,0.8926,0.8914,0.8934,0.8896
14/01/2002,0.8944,0.8943,0.8956,0.8913
15/01/2002,0.8834,0.8946,0.8947,0.8826
16/01/2002,0.8829,0.8828,0.8847,0.8796
17/01/2002,0.8806,0.8825,0.8853,0.8786
18/01/2002,0.8843,0.8814,0.8859,0.8789
21/01/2002,0.8838,0.8837,0.8869,0.8824
22/01/2002,0.8861,0.8837,0.8867,0.881
23/01/2002,0.8779,0.8863,0.8892,0.8767
24/01/2002,0.8774,0.8784,0.8795,0.8749
25/01/2002,0.8661,0.8779,0.8787,0.8627
28/01/2002,0.8627,0.865,0.8664,0.8569
29/01/2002,0.8655,0.8623,0.866,0.8591
30/01/2002,0.8617,0.8655,0.8676,0.8599
31/01/2002,0.8585,0.8618,0.865,0.8577
01/02/2002,0.8621,0.8589,0.8644,0.8562
04/02/2002,0.8706,0.8619,0.8715,0.8602
05/02/2002,0.8677,0.8706,0.8732,0.8651
06/02/2002,0.8676,0.867,0.8708,0.8631
07/02/2002,0.871,0.8679,0.872,0.8643
08/02/2002,0.8735,0.8702,0.8756,0.8697
11/02/2002,0.8764,0.8704,0.8803,0.8704
12/02/2002,0.8765,0.8768,0.8802,0.8738
13/02/2002,0.8712,0.8775,0.8777,0.8701
14/02/2002,0.8739,0.8713,0.875,0.8679
15/02/2002,0.8734,0.8741,0.8744,0.8691
18/02/2002,0.8709,0.8731,0.8741,0.8698
19/02/2002,0.8766,0.8706,0.8784,0.866
20/02/2002,0.8694,0.877,0.8786,0.8686
21/02/2002,0.8698,0.8695,0.8722,0.8679
22/02/2002,0.8757,0.8702,0.8779,0.8676
25/02/2002,0.8691,0.8752,0.8759,0.8686
26/02/2002,0.8638,0.8694,0.8726,0.8616
27/02/2002,0.8656,0.8639,0.8671,0.8619
28/02/2002,0.8686,0.8658,0.8698,0.8626
01/03/2002,0.8649,0.8688,0.8697,0.8628
04/03/2002,0.8696,0.8648,0.8717,0.8629
05/03/2002,0.8726,0.8699,0.8729,0.8648
06/03/2002,0.8766,0.8719,0.8777,0.8689
07/03/2002,0.8824,0.8767,0.8841,0.8738
08/03/2002,0.8739,0.8817,0.882,0.8721
11/03/2002,0.8752,0.8736,0.8774,0.873
12/03/2002,0.8758,0.8752,0.8769,0.8703
13/03/2002,0.8763,0.8762,0.8786,0.8723
14/03/2002,0.883,0.8758,0.8846,0.8751
15/03/2002,0.8824,0.8823,0.8872,0.8807
18/03/2002,0.8826,0.8818,0.8833,0.878
19/03/2002,0.8826,0.8829,0.885,0.8794
20/03/2002,0.8853,0.8824,0.8861,0.878
21/03/2002,0.8822,0.8856,0.8864,0.8805
22/03/2002,0.877,0.8823,0.883,0.8742
25/03/2002,0.8778,0.8765,0.8785,0.8751
26/03/2002,0.8769,0.8772,0.8799,0.873
27/03/2002,0.8729,0.8769,0.8772,0.8716
28/03/2002,0.8704,0.8728,0.8743,0.8697
29/03/2002,0.8718,0.8705,0.873,0.8701
01/04/2002,0.8805,0.8713,0.8825,0.8713
02/04/2002,0.8794,0.8805,0.8822,0.8772
03/04/2002,0.8805,0.8791,0.8833,0.8769
04/04/2002,0.8776,0.881,0.8859,0.8764
05/04/2002,0.879,0.8783,0.8817,0.877
08/04/2002,0.8746,0.8792,0.8795,0.8736
09/04/2002,0.8811,0.8749,0.8815,0.873
10/04/2002,0.8802,0.881,0.8827,0.8784
11/04/2002,0.8825,0.8804,0.8849,0.8785
12/04/2002,0.8802,0.8821,0.8828,0.8773
15/04/2002,0.8793,0.8794,0.8825,0.8784
16/04/2002,0.8826,0.8795,0.8841,0.8786
17/04/2002,0.8905,0.8824,0.8911,0.8816
18/04/2002,0.8911,0.8902,0.8922,0.8856
19/04/2002,0.8922,0.891,0.8925,0.8878
22/04/2002,0.8893,0.8895,0.8911,0.8865
23/04/2002,0.8887,0.8896,0.8904,0.8856
24/04/2002,0.893,0.8888,0.8935,0.8869
25/04/2002,0.8979,0.8927,0.8995,0.892
26/04/2002,0.9018,0.8977,0.9023,0.8958
29/04/2002,0.9041,0.9014,0.9047,0.9003
30/04/2002,0.9002,0.9032,0.9042,0.8988
01/05/2002,0.9064,0.9003,0.9088,0.899
02/05/2002,0.9032,0.9064,0.9078,0.9012
03/05/2002,0.9173,0.9032,0.9177,0.902
06/05/2002,0.9184,0.9163,0.9187,0.9133
07/05/2002,0.9153,0.9182,0.9193,0.9115
08/05/2002,0.9046,0.9143,0.9145,0.903
09/05/2002,0.9096,0.9049,0.9116,0.9035
10/05/2002,0.914,0.9093,0.9152,0.9083
13/05/2002,0.9116,0.9135,0.917,0.9092
14/05/2002,0.9026,0.9119,0.9121,0.9009
15/05/2002,0.9125,0.9026,0.9127,0.8992
16/05/2002,0.9114,0.9122,0.9145,0.9083
17/05/2002,0.9205,0.9117,0.9221,0.9112
20/05/2002,0.9213,0.9205,0.9236,0.9178
21/05/2002,0.9202,0.9208,0.9225,0.9159
22/05/2002,0.9257,0.9189,0.9282,0.9174
23/05/2002,0.9211,0.9258,0.9274,0.9182
24/05/2002,0.9203,0.9216,0.9237,0.9161
27/05/2002,0.9209,0.9211,0.9226,0.9185
28/05/2002,0.9282,0.9212,0.9314,0.9198
29/05/2002,0.9348,0.9287,0.9379,0.927
30/05/2002,0.9372,0.9345,0.9421,0.9343
31/05/2002,0.9339,0.9372,0.9406,0.9284
03/06/2002,0.9413,0.933,0.9417,0.9303
04/06/2002,0.9394,0.9406,0.9455,0.9384
05/06/2002,0.9391,0.9391,0.9421,0.9351
06/06/2002,0.9475,0.9395,0.9483,0.9334
07/06/2002,0.9438,0.9475,0.9495,0.9428
10/06/2002,0.9442,0.9433,0.949,0.939
11/06/2002,0.9484,0.9445,0.9499,0.9403
12/06/2002,0.9435,0.9485,0.9511,0.9427
13/06/2002,0.9432,0.9433,0.948,0.9395
14/06/2002,0.9461,0.9429,0.9528,0.9415
17/06/2002,0.9446,0.944,0.9471,0.941
18/06/2002,0.9522,0.9434,0.9524,0.9434
19/06/2002,0.9577,0.9523,0.9582,0.9512
20/06/2002,0.9649,0.9576,0.967,0.9556
21/06/2002,0.9708,0.9644,0.9724,0.9626
24/06/2002,0.9706,0.97,0.9821,0.968
25/06/2002,0.98,0.9707,0.9805,0.9661
26/06/2002,0.9815,0.9796,0.9946,0.9785
27/06/2002,0.9878,0.9817,0.9901,0.9808
28/06/2002,0.9918,0.9875,0.9992,0.9835
01/07/2002,0.992,0.9915,0.9981,0.9858
02/07/2002,0.9865,0.9915,0.9922,0.9796
03/07/2002,0.9808,0.9867,0.9868,0.9767
04/07/2002,0.9791,0.98,0.9821,0.9747
05/07/2002,0.9723,0.9791,0.9791,0.9716
08/07/2002,0.9913,0.9746,0.9917,0.9739
09/07/2002,0.9931,0.9913,0.9957,0.9874
10/07/2002,0.9894,0.9933,0.9974,0.986
11/07/2002,0.9883,0.9889,0.9942,0.9831
12/07/2002,0.9911,0.9879,0.9925,0.985
15/07/2002,1.003,0.9917,1.0095,0.9915
16/07/2002,1.0116,1.003,1.0149,1.0027
17/07/2002,1.0072,1.0124,1.0164,1.003
18/07/2002,1.0118,1.0072,1.0118,1.0036
19/07/2002,1.0116,1.012,1.0212,1.0103
22/07/2002,1.0083,1.0118,1.0136,1.0055
23/07/2002,0.9898,1.008,1.0086,0.9847
24/07/2002,0.9955,0.9896,0.9986,0.9872
25/07/2002,1.0053,0.9951,1.0063,0.9937
26/07/2002,0.9859,1.0044,1.0072,0.9857
29/07/2002,0.9813,0.9871,0.989,0.9768
30/07/2002,0.9825,0.9814,0.9897,0.978
31/07/2002,0.9775,0.9832,0.9858,0.976
01/08/2002,0.9843,0.9767,0.9863,0.9726
02/08/2002,0.9871,0.9847,0.9923,0.9834
05/08/2002,0.9803,0.9872,0.988,0.9798
06/08/2002,0.9662,0.981,0.9811,0.9623
07/08/2002,0.9749,0.9663,0.9767,0.9641
08/08/2002,0.9673,0.9739,0.9774,0.9639
09/08/2002,0.9699,0.9671,0.9744,0.9653
12/08/2002,0.9793,0.9704,0.9804,0.9689
13/08/2002,0.9843,0.9787,0.9847,0.9753
14/08/2002,0.979,0.9847,0.9895,0.9779
15/08/2002,0.9818,0.9769,0.9852,0.9748
16/08/2002,0.9844,0.982,0.9872,0.9785
19/08/2002,0.9767,0.9847,0.9871,0.9749
20/08/2002,0.9785,0.9773,0.9813,0.9731
21/08/2002,0.9812,0.9786,0.9851,0.9754
22/08/2002,0.9693,0.9801,0.9808,0.9672
23/08/2002,0.9725,0.9694,0.9737,0.9666
26/08/2002,0.972,0.9723,0.9744,0.9683
27/08/2002,0.9829,0.971,0.984,0.97
28/08/2002,0.9786,0.9818,0.9835,0.9784
29/08/2002,0.9846,0.9783,0.9889,0.977
30/08/2002,0.982,0.9839,0.9865,0.9792
02/09/2002,0.9845,0.9815,0.9858,0.9795
03/09/2002,0.9974,0.9835,0.9976,0.9829
04/09/2002,0.9919,0.9968,0.9977,0.9905
05/09/2002,0.9911,0.9923,0.9996,0.9887
06/09/2002,0.9811,0.991,0.9958,0.9806
09/09/2002,0.9797,0.9818,0.9835,0.9783
10/09/2002,0.9751,0.9793,0.9839,0.9721
11/09/2002,0.9759,0.9748,0.9776,0.9696
12/09/2002,0.9814,0.9764,0.9831,0.9739
13/09/2002,0.9713,0.9814,0.9844,0.9705
16/09/2002,0.9688,0.9702,0.9731,0.9659
17/09/2002,0.9745,0.969,0.9749,0.9603
18/09/2002,0.9782,0.9738,0.9799,0.9658
19/09/2002,0.987,0.9772,0.9872,0.9759
20/09/2002,0.9824,0.9869,0.9878,0.9782
23/09/2002,0.9782,0.981,0.9864,0.975
24/09/2002,0.9819,0.978,0.9839,0.9757
25/09/2002,0.9765,0.9823,0.9862,0.9755
26/09/2002,0.977,0.9768,0.9814,0.9729
27/09/2002,0.9808,0.977,0.9813,0.9742
30/09/2002,0.9868,0.981,0.9901,0.9801
01/10/2002,0.983,0.987,0.9897,0.9824
02/10/2002,0.9867,0.983,0.9871,0.9808
03/10/2002,0.9884,0.9864,0.9911,0.9855
04/10/2002,0.9794,0.9878,0.989,0.9782
07/10/2002,0.9831,0.9789,0.9841,0.9778
08/10/2002,0.9787,0.9823,0.9845,0.9763
09/10/2002,0.9896,0.9792,0.9914,0.9777
10/10/2002,0.9863,0.9907,0.9929,0.9847
11/10/2002,0.9876,0.9867,0.9885,0.9834
14/10/2002,0.9873,0.9879,0.9894,0.985
15/10/2002,0.9818,0.9873,0.9887,0.9789
16/10/2002,0.9808,0.9813,0.9836,0.9798
17/10/2002,0.9707,0.9809,0.9815,0.9697
18/10/2002,0.9719,0.9718,0.9743,0.9696
21/10/2002,0.9734,0.9721,0.9768,0.9688
22/10/2002,0.9781,0.9738,0.9806,0.9719
23/10/2002,0.9756,0.9777,0.9799,0.9745
24/10/2002,0.9779,0.9753,0.9786,0.9721
25/10/2002,0.9758,0.9777,0.9796,0.975
28/10/2002,0.9848,0.9764,0.9849,0.9723
29/10/2002,0.9834,0.9844,0.9868,0.9802
30/10/2002,0.9838,0.9828,0.9854,0.9814
31/10/2002,0.9907,0.9839,0.9909,0.9831
01/11/2002,0.9969,0.9909,1.0006,0.9886
04/11/2002,0.998,0.996,0.998,0.9925
05/11/2002,0.9998,0.998,1.0046,0.9965
06/11/2002,1.0025,1,1.005,0.9938
07/11/2002,1.0094,1.004,1.0102,0.9988
08/11/2002,1.013,1.0095,1.0151,1.0074
11/11/2002,1.0105,1.0124,1.0172,1.0091
12/11/2002,1.0125,1.0111,1.014,1.0068
13/11/2002,1.0081,1.013,1.0133,1.0044
14/11/2002,1.0045,1.0084,1.0103,1.0029
15/11/2002,1.0095,1.0045,1.0101,1.0011
18/11/2002,1.0086,1.0091,1.0123,1.006
19/11/2002,1.0032,1.0088,1.0145,1.0009
20/11/2002,1.0013,1.004,1.0046,0.9989
21/11/2002,1.0021,1.0017,1.0045,0.9976
22/11/2002,0.997,1.0023,1.004,0.9961
25/11/2002,0.9916,0.9968,0.9972,0.9891
26/11/2002,0.9936,0.9922,0.9937,0.9893
27/11/2002,0.9904,0.9938,0.9942,0.9873
28/11/2002,0.9944,0.9907,0.9963,0.9892
29/11/2002,0.9946,0.9939,0.9958,0.9912
02/12/2002,0.9969,0.9945,0.9985,0.9857
03/12/2002,0.9964,0.9976,1.0006,0.9948
04/12/2002,1.0006,0.9966,1.0033,0.9964
05/12/2002,1.0007,1.0009,1.0026,0.9969
06/12/2002,1.0099,1.0008,1.0131,0.9995
09/12/2002,1.0107,1.0101,1.012,1.0067
10/12/2002,1.0086,1.0105,1.0141,1.0069
11/12/2002,1.0084,1.0078,1.0103,1.0059
12/12/2002,1.0187,1.0088,1.0198,1.0072
13/12/2002,1.0234,1.0189,1.0261,1.0162
16/12/2002,1.0223,1.0236,1.025,1.0191
17/12/2002,1.0287,1.0229,1.0335,1.0209
18/12/2002,1.0267,1.0283,1.0288,1.0225
19/12/2002,1.0273,1.027,1.0292,1.0204
20/12/2002,1.0269,1.0276,1.0278,1.0242
23/12/2002,1.0265,1.0273,1.0318,1.0215
24/12/2002,1.03,1.0262,1.0327,1.0252
25/12/2002,1.0323,1.03,1.0327,1.027
26/12/2002,1.0379,1.0312,1.0379,1.0312
27/12/2002,1.0438,1.0376,1.0445,1.0359
30/12/2002,1.0488,1.0427,1.0488,1.0402
31/12/2002,1.0501,1.049,1.0507,1.0454
01/01/2003,1.0492,1.0494,1.0502,1.0492
02/01/2003,1.0362,1.0492,1.0498,1.0334
03/01/2003,1.0423,1.0359,1.0438,1.0336
06/01/2003,1.0469,1.0417,1.0497,1.0414
07/01/2003,1.0416,1.0463,1.0468,1.0394
08/01/2003,1.0497,1.0412,1.0537,1.036
09/01/2003,1.0486,1.0495,1.0541,1.046
10/01/2003,1.0576,1.0487,1.0587,1.0472
13/01/2003,1.0542,1.058,1.0585,1.0525
14/01/2003,1.0552,1.0538,1.0601,1.0535
15/01/2003,1.0551,1.0553,1.0595,1.0503
16/01/2003,1.0619,1.0558,1.0629,1.0543
17/01/2003,1.0669,1.0614,1.068,1.0602
20/01/2003,1.068,1.0656,1.0696,1.0633
21/01/2003,1.0724,1.0675,1.0736,1.0629
22/01/2003,1.0728,1.073,1.0745,1.068
23/01/2003,1.0758,1.0742,1.078,1.0705
24/01/2003,1.0821,1.0747,1.0857,1.0739
27/01/2003,1.0856,1.0838,1.0909,1.078
28/01/2003,1.0822,1.0855,1.0857,1.078
29/01/2003,1.0836,1.0831,1.0902,1.0809
30/01/2003,1.0823,1.084,1.0848,1.073
31/01/2003,1.0769,1.0818,1.0836,1.0722
03/02/2003,1.0779,1.0786,1.0793,1.0692
04/02/2003,1.0882,1.0789,1.0911,1.0764
05/02/2003,1.0787,1.0889,1.094,1.0737
06/02/2003,1.0824,1.0781,1.0866,1.0763
07/02/2003,1.0825,1.0837,1.084,1.073
10/02/2003,1.0737,1.0817,1.0832,1.0726
11/02/2003,1.0736,1.0732,1.0765,1.0664
12/02/2003,1.0722,1.0736,1.0772,1.0703
13/02/2003,1.0826,1.0707,1.086,1.0702
14/02/2003,1.0791,1.0828,1.0853,1.0761
17/02/2003,1.0732,1.0764,1.0779,1.0675
18/02/2003,1.069,1.0726,1.0758,1.0677
19/02/2003,1.0745,1.0685,1.0768,1.0668
20/02/2003,1.0816,1.0747,1.0837,1.0742
21/02/2003,1.0768,1.0818,1.085,1.0751
24/02/2003,1.0798,1.0727,1.0808,1.0708
25/02/2003,1.0758,1.0795,1.0823,1.0741
26/02/2003,1.0784,1.0759,1.0813,1.0728
27/02/2003,1.0749,1.0781,1.0838,1.0734
28/02/2003,1.0798,1.0745,1.081,1.0732
03/03/2003,1.0898,1.0777,1.0901,1.0767
04/03/2003,1.0891,1.0894,1.0938,1.0876
05/03/2003,1.0958,1.0889,1.1006,1.0883
06/03/2003,1.097,1.0958,1.1014,1.0926
07/03/2003,1.1008,1.0974,1.1069,1.0966
10/03/2003,1.1055,1.1007,1.1069,1.1004
11/03/2003,1.1044,1.1058,1.1086,1.1004
12/03/2003,1.1006,1.1042,1.1058,1.0979
13/03/2003,1.0795,1.0995,1.0998,1.0791
14/03/2003,1.0741,1.0783,1.0823,1.069
17/03/2003,1.0628,1.0771,1.0846,1.0586
18/03/2003,1.0633,1.062,1.0655,1.054
19/03/2003,1.0558,1.0635,1.0656,1.0551
20/03/2003,1.0623,1.056,1.0672,1.0533
21/03/2003,1.0534,1.0614,1.0619,1.0501
24/03/2003,1.0638,1.0606,1.0677,1.0566
25/03/2003,1.065,1.0638,1.0724,1.0631
26/03/2003,1.0686,1.0654,1.0705,1.0621
27/03/2003,1.0693,1.0692,1.0747,1.0674
28/03/2003,1.0782,1.0696,1.0804,1.0668
31/03/2003,1.0924,1.0798,1.0929,1.0781
01/04/2003,1.0912,1.0923,1.0929,1.0865
02/04/2003,1.0768,1.0913,1.0955,1.0751
03/04/2003,1.0757,1.077,1.0792,1.0683
04/04/2003,1.073,1.076,1.0768,1.0684
07/04/2003,1.0694,1.0668,1.0703,1.056
08/04/2003,1.0713,1.069,1.0726,1.0642
09/04/2003,1.0774,1.0718,1.0785,1.0673
10/04/2003,1.0789,1.0772,1.0833,1.0758
11/04/2003,1.0747,1.0789,1.0789,1.0692
14/04/2003,1.0773,1.0748,1.0813,1.0715
15/04/2003,1.0797,1.0773,1.0822,1.0733
16/04/2003,1.0912,1.0802,1.0922,1.0783
17/04/2003,1.0873,1.0909,1.0966,1.0867
18/04/2003,1.0874,1.0885,1.09,1.0868
21/04/2003,1.0873,1.0896,1.0909,1.0821
22/04/2003,1.0972,1.0864,1.1005,1.0848
23/04/2003,1.0964,1.0972,1.0985,1.092
24/04/2003,1.1033,1.0957,1.105,1.0945
25/04/2003,1.1034,1.1033,1.1054,1.096
28/04/2003,1.0986,1.1037,1.1081,1.0977
29/04/2003,1.1076,1.0987,1.1088,1.0933
30/04/2003,1.1183,1.1075,1.1189,1.1063
01/05/2003,1.1233,1.1183,1.129,1.1151
02/05/2003,1.1231,1.1239,1.1274,1.1189
05/05/2003,1.1292,1.1228,1.1305,1.1205
06/05/2003,1.1441,1.1291,1.1456,1.1277
07/05/2003,1.1357,1.1439,1.144,1.1329
08/05/2003,1.148,1.1356,1.1512,1.1309
09/05/2003,1.1487,1.148,1.1538,1.1437
12/05/2003,1.1563,1.1532,1.1626,1.1524
13/05/2003,1.1522,1.1562,1.1569,1.1463
14/05/2003,1.1486,1.1536,1.1538,1.1467
15/05/2003,1.1383,1.1479,1.1489,1.1377
16/05/2003,1.1592,1.1376,1.1595,1.137
19/05/2003,1.1655,1.1673,1.1741,1.1623
20/05/2003,1.1715,1.1643,1.1717,1.161
21/05/2003,1.1636,1.1712,1.1747,1.1633
22/05/2003,1.1697,1.1641,1.1732,1.1619
23/05/2003,1.1838,1.1696,1.184,1.1667
26/05/2003,1.1875,1.1836,1.188,1.1801
27/05/2003,1.1812,1.1864,1.1934,1.1812
28/05/2003,1.1766,1.1816,1.185,1.1707
29/05/2003,1.19,1.1754,1.1909,1.1692
30/05/2003,1.1787,1.1902,1.1918,1.1739
02/06/2003,1.1765,1.1714,1.1771,1.1653
03/06/2003,1.1729,1.176,1.1783,1.1687
04/06/2003,1.1643,1.1735,1.1752,1.1636
05/06/2003,1.1843,1.1643,1.1891,1.1628
06/06/2003,1.17,1.1842,1.1882,1.1685
09/06/2003,1.1714,1.1713,1.1791,1.1659
10/06/2003,1.1673,1.1719,1.1743,1.1668
11/06/2003,1.1753,1.167,1.1785,1.1661
12/06/2003,1.1767,1.1755,1.181,1.1703
13/06/2003,1.1863,1.1764,1.188,1.1736
16/06/2003,1.1826,1.1877,1.1934,1.182
17/06/2003,1.1785,1.1823,1.1869,1.1767
18/06/2003,1.1694,1.1782,1.1804,1.1664
19/06/2003,1.1721,1.1684,1.1742,1.1585
20/06/2003,1.161,1.1721,1.1735,1.1552
23/06/2003,1.1561,1.1578,1.1608,1.1506
24/06/2003,1.1511,1.1555,1.1585,1.1477
25/06/2003,1.1533,1.1515,1.1626,1.1495
26/06/2003,1.1423,1.1532,1.1543,1.1414
27/06/2003,1.1437,1.142,1.1472,1.14
30/06/2003,1.1511,1.1429,1.1517,1.1397
01/07/2003,1.1563,1.1526,1.1613,1.1508
02/07/2003,1.1538,1.1563,1.1572,1.1505
03/07/2003,1.1497,1.1531,1.1542,1.1432
04/07/2003,1.1493,1.1502,1.1502,1.1448
07/07/2003,1.1317,1.1479,1.1483,1.1313
08/07/2003,1.1321,1.1316,1.1355,1.1255
09/07/2003,1.1349,1.1316,1.1369,1.1306
10/07/2003,1.1377,1.1355,1.1394,1.131
11/07/2003,1.1288,1.1381,1.1387,1.1273
14/07/2003,1.1281,1.129,1.1311,1.1243
15/07/2003,1.1176,1.1281,1.134,1.1157
16/07/2003,1.122,1.1178,1.1235,1.1112
17/07/2003,1.1208,1.1221,1.1252,1.1157
18/07/2003,1.127,1.1212,1.1309,1.1171
21/07/2003,1.1341,1.125,1.136,1.1245
22/07/2003,1.1328,1.1345,1.1374,1.1307
23/07/2003,1.1489,1.1329,1.1491,1.1316
24/07/2003,1.1475,1.1484,1.1513,1.1423
25/07/2003,1.1512,1.1472,1.1553,1.1443
28/07/2003,1.1488,1.1494,1.1521,1.1452
29/07/2003,1.1433,1.1488,1.1542,1.1431
30/07/2003,1.1362,1.1442,1.1453,1.1337
31/07/2003,1.1231,1.1357,1.1365,1.1224
01/08/2003,1.1274,1.1229,1.128,1.1133
04/08/2003,1.1356,1.1278,1.1379,1.1261
05/08/2003,1.1397,1.1355,1.1403,1.1307
06/08/2003,1.1335,1.1393,1.143,1.1325
07/08/2003,1.1381,1.1335,1.142,1.1319
08/08/2003,1.1308,1.1377,1.1381,1.1287
11/08/2003,1.1364,1.1307,1.1385,1.1263
12/08/2003,1.128,1.1361,1.1376,1.1278
13/08/2003,1.1321,1.1277,1.1335,1.1219
14/08/2003,1.1284,1.1319,1.1343,1.1227
15/08/2003,1.1259,1.1279,1.1291,1.1241
18/08/2003,1.1149,1.1262,1.1271,1.1125
19/08/2003,1.1144,1.1147,1.1152,1.1055
20/08/2003,1.1117,1.1142,1.1149,1.108
21/08/2003,1.0924,1.1119,1.1122,1.0892
22/08/2003,1.0887,1.0925,1.095,1.0836
25/08/2003,1.0864,1.0871,1.0922,1.0848
26/08/2003,1.0856,1.0858,1.0912,1.0792
27/08/2003,1.088,1.0865,1.0936,1.0833
28/08/2003,1.0885,1.0874,1.0914,1.0809
29/08/2003,1.098,1.0884,1.1003,1.0872
01/09/2003,1.0968,1.0987,1.1018,1.0953
02/09/2003,1.081,1.0968,1.0968,1.0804
03/09/2003,1.0846,1.0806,1.0875,1.0763
04/09/2003,1.0945,1.084,1.0949,1.0808
05/09/2003,1.1107,1.0941,1.114,1.0915
08/09/2003,1.1069,1.1098,1.1132,1.1048
09/09/2003,1.1228,1.1069,1.1243,1.1053
10/09/2003,1.1212,1.1227,1.1239,1.1161
11/09/2003,1.1209,1.1206,1.1277,1.1155
12/09/2003,1.1291,1.1204,1.1327,1.1136
15/09/2003,1.1288,1.1271,1.1313,1.1241
16/09/2003,1.1179,1.1285,1.132,1.1157
17/09/2003,1.1287,1.1172,1.1303,1.1138
18/09/2003,1.1248,1.1286,1.1349,1.1229
19/09/2003,1.1381,1.1244,1.1384,1.1238
22/09/2003,1.1467,1.1448,1.1505,1.1414
23/09/2003,1.1447,1.1465,1.1533,1.144
24/09/2003,1.1495,1.1435,1.1505,1.1427
25/09/2003,1.1487,1.1487,1.1537,1.1457
26/09/2003,1.1474,1.1479,1.1503,1.1441
29/09/2003,1.1593,1.146,1.1604,1.1395
30/09/2003,1.166,1.1596,1.1739,1.1573
01/10/2003,1.1716,1.1662,1.1733,1.1643
02/10/2003,1.1693,1.173,1.1771,1.1662
03/10/2003,1.1579,1.1684,1.1724,1.1552
06/10/2003,1.1711,1.1574,1.1725,1.1533
07/10/2003,1.1769,1.1719,1.1815,1.17
08/10/2003,1.1812,1.1772,1.1841,1.1768
09/10/2003,1.1744,1.1821,1.1863,1.1687
10/10/2003,1.1799,1.1746,1.1852,1.1702
13/10/2003,1.1709,1.181,1.1816,1.1652
14/10/2003,1.1739,1.1714,1.177,1.1583
15/10/2003,1.1631,1.1738,1.1752,1.159
16/10/2003,1.1595,1.1618,1.17,1.1566
17/10/2003,1.1684,1.1598,1.1687,1.1549
20/10/2003,1.1631,1.1712,1.1716,1.1604
21/10/2003,1.1671,1.1625,1.1702,1.1616
22/10/2003,1.1806,1.1671,1.183,1.1651
23/10/2003,1.1822,1.1797,1.1829,1.1793
24/10/2003,1.1783,1.1798,1.186,1.1762
27/10/2003,1.1747,1.1776,1.1786,1.1719
28/10/2003,1.1665,1.1745,1.1751,1.1656
29/10/2003,1.1665,1.1666,1.1723,1.1661
30/10/2003,1.1629,1.1662,1.1759,1.162
31/10/2003,1.1584,1.1628,1.1661,1.1563
03/11/2003,1.1464,1.1581,1.1621,1.1429
04/11/2003,1.1503,1.1462,1.1516,1.1426
05/11/2003,1.144,1.1495,1.15,1.1412
06/11/2003,1.1412,1.1436,1.1466,1.1389
07/11/2003,1.1535,1.1412,1.1545,1.1377
10/11/2003,1.1484,1.1507,1.1538,1.1467
11/11/2003,1.1509,1.1473,1.1532,1.1446
12/11/2003,1.1637,1.1515,1.1662,1.1505
13/11/2003,1.1728,1.1631,1.1739,1.1627
14/11/2003,1.178,1.1727,1.1804,1.1726
17/11/2003,1.1748,1.1787,1.185,1.1726
18/11/2003,1.1961,1.1746,1.1962,1.1734
19/11/2003,1.1885,1.197,1.198,1.1876
20/11/2003,1.1913,1.1879,1.1972,1.1873
21/11/2003,1.1913,1.1909,1.1942,1.1858
24/11/2003,1.1768,1.1909,1.1918,1.1755
25/11/2003,1.1786,1.1767,1.182,1.1753
26/11/2003,1.1942,1.1785,1.1949,1.177
27/11/2003,1.1907,1.1938,1.1944,1.1887
28/11/2003,1.1994,1.1908,1.2017,1.1898
01/12/2003,1.1964,1.1978,1.2045,1.1938
02/12/2003,1.2087,1.1974,1.2093,1.1942
03/12/2003,1.2104,1.2081,1.213,1.2063
04/12/2003,1.209,1.2109,1.2159,1.2031
05/12/2003,1.2164,1.2085,1.218,1.2063
08/12/2003,1.2222,1.2172,1.2241,1.2151
09/12/2003,1.2263,1.2217,1.2277,1.2184
10/12/2003,1.2223,1.226,1.2268,1.2152
11/12/2003,1.2209,1.2222,1.2237,1.2111
12/12/2003,1.2288,1.2221,1.2308,1.2208
15/12/2003,1.2302,1.2142,1.2325,1.213
16/12/2003,1.2323,1.2308,1.2363,1.23
17/12/2003,1.2403,1.2324,1.2424,1.2293
18/12/2003,1.2435,1.2411,1.2441,1.2357
19/12/2003,1.2375,1.2423,1.2434,1.2341
22/12/2003,1.2391,1.2403,1.245,1.2349
23/12/2003,1.2388,1.2398,1.2429,1.2386
24/12/2003,1.2454,1.2401,1.2473,1.2392
25/12/2003,1.245,1.2449,1.2464,1.2442
26/12/2003,1.243,1.2455,1.2471,1.2425
29/12/2003,1.2484,1.2434,1.2513,1.2425
30/12/2003,1.2551,1.2486,1.2565,1.2478
31/12/2003,1.2588,1.2547,1.2649,1.2512
01/01/2004,1.2538,1.255,1.2624,1.2475
02/01/2004,1.2587,1.2543,1.2632,1.2523
05/01/2004,1.2662,1.2584,1.2697,1.2583
